id,natural_cidade_campus,qtd_periodos_cursados,genero,cor
10271,N,1,M,Parda
10275,S,3,M,Parda
10276,N,5,M,Parda
10278,N,1,M,Parda
10280,N,3,M,Parda
10281,N,2,F,Parda
10282,N,3,F,Parda
10286,S,10,M,Parda
10287,N,1,M,Parda
10289,S,8,F,Branca
10296,N,3,F,Parda
10298,N,1,M,Parda
10299,N,7,M,Parda
10300,N,1,M,Parda
10302,N,5,M,Parda
10305,N,1,M,Parda
10308,N,1,M,Parda
10309,N,7,M,Parda
10310,N,1,M,Parda
10312,N,4,M,Parda
10315,N,1,F,Parda
10316,N,1,F,Parda
10319,N,1,F,Parda
10320,S,1,F,Parda
10322,N,5,F,Parda
10323,N,2,F,Parda
10325,S,6,F,Parda
10326,S,3,F,Parda
10327,S,2,F,Branca
10329,N,1,M,Parda
10330,S,8,F,Parda
10331,N,3,F,Parda
10333,N,1,F,Parda
10341,N,2,F,Branca
10348,N,1,M,Parda
10352,N,9,M,Parda
10354,S,6,F,Parda
10355,N,3,F,Parda
10356,N,2,F,Parda
10357,N,8,F,Parda
10360,S,11,F,Parda
10361,N,1,F,Preta
10362,N,8,F,Parda
10363,S,1,F,Parda
10365,S,3,M,Parda
10367,N,5,M,Parda
10369,S,2,F,Branca
10370,N,8,F,Branca
10371,N,8,F,Parda
10373,N,5,F,Parda
10374,N,1,M,Parda
10375,S,2,M,Parda
10379,N,11,M,Parda
10380,N,3,M,Parda
10383,S,3,M,Parda
10387,N,4,M,Parda
10389,N,9,M,Parda
10390,N,1,M,Parda
10392,N,1,M,Parda
10394,S,3,M,Parda
10395,N,7,M,Parda
10396,N,2,M,Parda
10398,N,7,F,Parda
10400,N,10,M,Parda
10402,N,5,F,Parda
10403,N,3,F,Parda
10405,N,3,F,Parda
10406,N,4,M,Parda
10407,S,1,M,Parda
10409,S,3,M,Parda
10411,N,1,M,Parda
10412,N,1,M,Parda
10414,N,6,F,Parda
10415,N,1,M,Parda
10416,N,10,M,Parda
10417,N,4,M,Parda
10419,S,3,F,Parda
10420,S,9,M,Branca
10421,N,2,M,Parda
10423,N,3,M,Branca
10424,S,1,M,Parda
10425,S,5,F,Parda
10426,N,8,F,Parda
10429,N,1,M,Parda
10430,N,4,M,Parda
10431,N,7,M,Parda
10432,S,7,M,Parda
10433,N,7,M,Parda
10436,N,11,F,Parda
10440,N,8,F,Amarela
10441,N,8,F,Parda
10442,S,5,M,Parda
10443,N,8,F,Branca
10444,N,2,F,Parda
10447,S,4,F,Parda
10449,N,3,F,Branca
10451,S,8,F,Parda
10452,N,4,F,Parda
10453,N,3,F,Parda
10454,N,8,F,Parda
10455,N,1,F,Branca
10459,N,4,M,Preta
10460,N,1,M,Parda
10462,N,1,M,Parda
10464,N,7,M,Branca
10465,N,1,M,Parda
10467,N,1,F,Parda
10471,N,9,M,Parda
10472,N,7,M,Parda
10479,N,10,M,Parda
10480,N,3,F,Parda
10484,S,1,M,Parda
10486,N,2,F,Parda
10488,N,6,F,Parda
10489,S,3,F,Parda
10494,S,5,F,Parda
10495,N,1,F,Parda
10501,N,8,M,Parda
10504,N,2,M,Parda
10507,N,1,M,Parda
10510,N,8,M,Parda
10511,S,7,M,Parda
10513,N,4,M,Parda
10515,N,1,M,Parda
10516,N,5,M,Parda
10517,N,1,M,Parda
10520,N,9,M,Parda
10521,N,4,M,Parda
10522,N,1,M,Parda
10525,N,10,M,Parda
10527,N,8,F,Branca
10529,N,9,M,Parda
10534,N,2,M,Parda
10535,N,1,M,Preta
10540,S,5,F,Preta
10541,N,8,F,Parda
10542,S,1,M,Parda
10543,N,3,M,Parda
10551,S,5,M,Parda
10552,N,1,F,Parda
10553,N,5,F,Parda
10556,N,2,F,Parda
10560,N,2,M,Parda
10561,S,5,M,Parda
10562,S,2,M,Parda
10563,S,2,M,Parda
10565,N,3,F,Parda
10566,N,1,F,Parda
10567,S,2,F,Parda
10569,N,2,F,Parda
10573,S,5,F,Parda
10574,N,5,F,Branca
10576,N,5,F,Parda
10581,N,2,M,Parda
10582,N,3,F,Parda
10583,S,2,F,Parda
10584,N,1,M,Parda
10587,S,3,M,Parda
10588,N,1,F,Branca
10591,N,1,F,Parda
10593,N,1,F,Branca
10599,N,1,F,Parda
10600,S,7,F,Parda
10603,N,3,F,Parda
10604,S,5,F,Parda
10614,S,3,F,Parda
10616,S,3,F,Parda
10617,N,1,F,Parda
10619,N,7,F,Parda
10620,N,8,F,Parda
10624,S,5,F,Parda
10626,N,1,F,Preta
10630,S,2,F,Parda
10631,N,1,F,Parda
10633,S,9,F,Parda
10634,N,3,F,Parda
10635,N,5,F,Parda
10636,N,3,F,Parda
10638,N,4,F,Parda
10639,S,7,M,Parda
10640,S,11,F,Parda
10648,N,3,M,Parda
10649,N,9,M,Parda
10658,N,5,M,Parda
10661,N,1,M,Parda
10662,N,5,M,Parda
10663,N,1,M,Parda
10664,N,5,M,Parda
10668,S,8,F,Parda
10670,N,3,F,Parda
10671,S,8,F,Parda
10673,S,9,F,Parda
10674,S,5,F,Parda
10676,N,3,F,Parda
10677,S,3,F,Parda
10684,N,8,F,Parda
10685,N,3,F,Parda
10687,N,1,M,Parda
10689,N,8,F,Parda
10690,N,1,F,Parda
10691,N,6,F,Parda
10692,S,5,F,Parda
10694,S,3,F,Parda
10696,N,3,F,Parda
10700,N,8,F,Parda
10706,N,3,M,Parda
10707,N,2,M,Parda
10712,S,10,F,Parda
10713,N,3,F,Parda
10715,N,4,F,Parda
10717,S,5,F,Parda
10718,N,8,F,Parda
10720,N,1,F,Parda
10724,N,1,M,Parda
10725,S,5,M,Parda
10727,N,8,M,Parda
10728,N,3,M,Parda
10729,S,1,M,Parda
10730,N,6,M,Parda
10731,N,1,M,Parda
10733,N,6,M,Preta
10735,S,2,M,Parda
10736,N,11,M,Parda
10740,N,1,M,Branca
10742,S,3,M,Branca
10746,S,1,M,Parda
10749,S,3,M,Parda
10750,N,3,M,Parda
10751,N,8,F,Parda
10755,S,2,M,Parda
10757,N,1,M,Parda
10758,N,2,M,Preta
10759,N,7,F,Parda
10767,N,6,M,Parda
10774,S,6,M,Parda
10775,S,4,M,Parda
10776,N,2,M,Parda
10777,N,3,F,Parda
10778,S,2,F,Parda
10780,S,8,F,Parda
10783,N,3,M,Parda
10784,N,10,M,Branca
10786,N,1,M,Parda
10787,N,3,M,Parda
10788,N,1,M,Parda
10789,N,1,M,Parda
10790,N,6,F,Parda
10792,N,5,F,Parda
10796,N,2,F,Branca
10797,N,1,M,Parda
10798,N,1,F,Parda
10801,S,3,M,Parda
10803,S,10,M,Parda
10808,N,3,F,Parda
10810,N,8,F,Parda
10811,N,3,M,Parda
10817,N,1,M,Parda
10819,N,1,F,Parda
10822,N,5,M,Parda
10826,N,1,M,Parda
10829,N,3,M,Parda
10833,N,1,M,Parda
10835,N,2,M,Parda
10836,N,3,M,Parda
10838,N,4,M,Parda
10839,N,5,M,Branca
10842,S,1,M,Parda
10845,S,5,M,Parda
10847,N,10,F,Parda
10849,N,3,F,Parda
10851,N,4,F,Parda
10853,N,7,F,Parda
10855,S,3,F,Branca
10856,S,1,F,Parda
10858,S,3,F,Parda
10859,S,1,F,Branca
10861,N,8,F,Parda
10867,N,10,F,Parda
10868,N,5,F,Parda
10869,N,5,F,Parda
10870,N,2,F,Parda
10871,N,5,F,Parda
10872,N,3,F,Parda
10874,N,9,F,Parda
10877,S,2,F,Parda
10881,N,2,F,Parda
10883,N,1,F,Parda
10884,N,8,F,Parda
10885,N,8,F,Parda
10886,N,1,F,Parda
10895,S,5,M,Parda
10896,N,4,F,Parda
10898,N,6,M,Parda
10902,N,1,M,Parda
10903,N,11,M,Parda
10905,S,9,M,Parda
10908,N,2,M,Parda
10911,S,5,M,Parda
10912,N,5,M,Parda
10913,N,1,M,Parda
10914,N,7,M,Parda
10915,N,5,M,Branca
10916,N,7,M,Parda
10917,S,3,M,Parda
10918,N,2,M,Parda
10920,N,1,M,Parda
10922,N,1,M,Parda
10924,N,11,M,Parda
10928,N,7,M,Preta
10932,S,2,F,Parda
10937,S,1,F,Parda
10939,S,3,F,Parda
10942,N,1,M,Parda
10947,N,9,F,Parda
10948,N,4,F,Parda
10949,N,3,F,Parda
10952,N,8,M,Parda
10954,N,3,M,Parda
10960,N,1,F,Branca
10966,N,1,F,Parda
10971,S,8,F,Parda
10972,S,9,F,Parda
10975,N,3,F,Parda
10977,N,3,F,Parda
10979,S,4,F,Parda
10982,N,5,M,Parda
10986,N,6,M,Parda
10990,N,1,M,Parda
10991,N,6,M,Parda
10992,N,5,M,Parda
10997,N,2,M,Parda
10999,S,6,M,Parda
11000,N,6,F,Parda
11001,N,4,F,Branca
11004,N,3,F,Parda
11006,N,8,F,Parda
11007,N,2,F,Parda
11009,N,1,F,Parda
11015,N,1,M,Parda
11016,N,6,M,Branca
11024,S,3,M,Parda
11027,S,1,M,Parda
11028,N,5,M,Parda
11032,S,2,M,Branca
11033,S,3,M,Parda
11037,S,10,M,Branca
11038,N,4,M,Parda
11040,N,7,M,Parda
11042,N,4,M,Parda
11043,S,1,M,Parda
11047,S,1,M,Parda
11048,N,1,M,Parda
11050,S,1,M,Parda
11052,S,2,M,Parda
11053,N,1,M,Parda
11054,S,11,M,Parda
11057,S,1,M,Parda
11061,N,3,F,Parda
11066,N,5,F,Parda
11071,N,5,M,Parda
11074,N,2,M,Parda
11078,S,10,M,Parda
11083,N,7,F,Parda
11085,S,7,F,Parda
11088,S,2,F,Parda
11090,N,3,F,Parda
11091,N,1,F,Parda
11093,N,2,F,Parda
11094,N,7,F,Parda
11097,N,1,F,Branca
11098,S,1,F,Parda
11102,N,2,M,Parda
11104,S,3,M,Parda
11108,N,1,F,Branca
11116,N,3,M,Parda
11123,N,8,M,Parda
11124,N,9,M,Parda
11127,N,1,F,Parda
11134,N,10,M,Branca
11135,N,7,M,Parda
11136,N,5,M,Parda
11137,N,5,M,Parda
11144,N,8,M,Branca
11145,N,1,M,Parda
11146,N,2,M,Preta
11147,N,7,M,Parda
11151,N,2,M,Parda
11152,N,9,M,Preta
11156,N,5,M,Branca
11157,S,7,M,Parda
11160,N,2,F,Parda
11164,N,2,M,Parda
11168,N,7,M,Branca
11169,N,5,F,Parda
11171,N,7,F,Parda
11174,N,3,F,Parda
11176,N,1,M,Branca
11183,N,5,F,Parda
11184,S,1,F,Parda
11186,S,3,F,Parda
11187,N,9,M,Branca
11188,N,1,M,Parda
11190,N,7,M,Parda
11195,N,8,F,Parda
11199,N,1,M,Branca
11201,S,5,F,Parda
11205,N,1,F,Parda
11207,N,8,F,Parda
11211,N,5,M,Parda
11212,N,5,F,Branca
11221,N,3,F,Parda
11222,N,3,F,Parda
11223,N,7,F,Parda
11224,N,3,F,Parda
11226,N,3,F,Branca
11227,S,11,F,Parda
11229,S,5,F,Parda
11230,N,5,F,Parda
11231,N,5,F,Parda
11232,N,2,F,Parda
11235,N,4,F,Parda
11243,N,4,F,Parda
11244,N,3,F,Parda
11246,N,2,F,Parda
11251,N,7,F,Branca
11252,N,1,F,Branca
11253,S,2,F,Preta
11254,N,7,F,Parda
11265,N,1,F,Parda
11267,N,1,F,Parda
11268,N,3,F,Preta
11269,N,2,F,Parda
11270,S,5,F,Parda
11272,N,2,F,Parda
11278,N,8,M,Parda
11285,S,5,F,Parda
11290,N,2,M,Parda
11291,N,5,M,Parda
11294,N,5,M,Parda
11296,N,1,M,Parda
11299,N,1,M,Parda
11301,N,3,M,Parda
11302,N,6,M,Parda
11303,N,5,M,Parda
11307,S,3,M,Parda
11308,N,1,M,Parda
11310,N,1,M,Parda
11311,S,4,M,Parda
11315,N,2,M,Parda
11316,N,3,F,Parda
11319,N,7,F,Parda
11321,N,3,F,Parda
11322,N,9,F,Parda
11323,N,5,F,Parda
11326,S,4,F,Parda
11328,N,1,M,Parda
11330,N,7,M,Parda
11332,N,5,M,Branca
11335,S,5,M,Parda
11336,N,1,M,Parda
11338,N,1,M,Parda
11340,S,7,M,Parda
11341,N,5,M,Parda
11342,N,3,M,Branca
11345,N,1,M,Parda
11348,N,3,M,Parda
11349,N,3,M,Parda
11351,N,8,M,Parda
11352,S,1,M,Parda
11354,N,2,M,Parda
11362,S,8,F,Parda
11364,N,5,F,Parda
11365,N,1,F,Parda
11366,S,1,M,Parda
11369,N,3,M,Parda
11370,N,5,M,Parda
11371,S,3,M,Parda
11377,N,4,F,Parda
11379,N,3,M,Parda
11386,N,4,M,Parda
11388,N,6,M,Preta
11390,N,2,M,Parda
11394,N,3,M,Parda
11397,N,3,M,Parda
11400,N,1,M,Parda
11401,S,11,M,Parda
11402,S,2,M,Parda
11404,N,7,F,Parda
11406,S,3,F,Parda
11408,S,1,F,Parda
11409,N,3,F,Parda
11410,N,8,F,Parda
11411,N,3,M,Parda
11413,N,2,M,Parda
11414,N,8,F,Parda
11418,N,7,M,Parda
11427,S,10,M,Branca
11429,N,9,M,Branca
11430,N,2,F,Parda
11431,N,1,F,Parda
11438,S,9,M,Parda
11442,N,1,M,Parda
11443,S,3,F,Parda
11444,S,1,F,Parda
11448,N,1,F,Parda
11449,N,2,F,Parda
11454,N,1,F,Preta
11455,N,3,F,Preta
11456,N,2,M,Branca
11457,N,8,M,Branca
11459,N,1,F,Parda
11460,N,2,F,Parda
11463,S,7,M,Parda
11468,S,1,F,Preta
11469,S,7,F,Preta
11471,S,1,F,Branca
11472,S,3,F,Branca
11474,S,10,F,Parda
11475,N,10,M,Preta
11479,N,1,F,Parda
11480,N,1,F,Parda
11481,S,2,M,Parda
11482,S,1,M,Parda
11485,N,2,M,Parda
11486,N,2,M,Parda
11492,S,1,F,Parda
11499,N,1,M,Preta
11501,N,1,F,Parda
11505,S,2,M,Parda
11506,N,12,M,Branca
11507,N,2,M,Branca
11511,S,8,F,Preta
11512,S,1,F,Preta
11516,N,5,F,Preta
11517,S,1,F,Preta
11518,S,1,F,Preta
11519,N,6,F,Branca
11520,N,4,F,Branca
11521,N,3,F,Branca
11522,N,5,M,Preta
11524,S,4,M,Preta
11526,N,1,M,Parda
11527,N,5,M,Parda
11533,S,7,F,Parda
11539,S,2,F,Preta
11540,N,1,M,Parda
11543,N,1,M,Parda
11544,S,1,M,Parda
11545,S,8,F,Parda
11546,S,1,M,Parda
11553,N,5,M,Parda
11559,S,8,M,Preta
11560,N,6,F,Branca
11563,S,2,M,Parda
11565,S,4,F,Parda
11573,S,3,F,Preta
11574,N,1,F,Branca
11580,N,5,M,Preta
11581,N,2,M,Parda
11582,S,2,M,Preta
11583,N,5,M,Parda
11584,N,1,F,Preta
11585,N,1,F,Preta
11586,S,5,F,Parda
11589,N,1,F,Preta
11590,N,1,F,Branca
11591,S,3,F,Preta
11595,N,6,F,Branca
11597,S,1,F,Branca
11598,N,6,F,Branca
11600,N,2,F,Branca
11604,N,1,F,Parda
11606,S,8,F,Parda
11608,S,2,F,Branca
11609,S,1,F,Parda
11610,N,1,F,Branca
11612,N,5,F,Amarela
11613,S,1,F,Branca
11614,N,10,F,Branca
11620,N,1,M,Parda
11621,S,1,M,Branca
11624,S,5,M,Parda
11625,N,1,M,Parda
11626,N,1,M,Preta
11628,N,6,F,Branca
11635,S,1,F,Parda
11636,N,3,M,Branca
11638,S,9,F,Branca
11639,N,9,F,Branca
11640,N,4,M,Branca
11643,N,8,M,Branca
11645,N,6,F,Branca
11647,N,1,F,Parda
11648,N,7,F,Parda
11649,N,4,F,Branca
11652,N,5,M,Branca
11653,N,1,M,Branca
11657,N,4,M,Branca
11659,N,2,F,Parda
11660,N,1,F,Parda
11664,N,2,F,Branca
11666,N,1,F,Preta
11667,N,9,F,Branca
11668,N,1,M,Parda
11671,N,2,M,Parda
11675,N,1,M,Branca
11676,S,1,F,Preta
11680,N,1,F,Branca
11686,S,3,M,Branca
11688,N,2,M,Parda
11691,N,3,M,Parda
11693,N,5,M,Branca
11698,N,3,F,Preta
11701,S,1,F,Parda
11703,N,2,F,Branca
11704,N,3,F,Branca
11705,N,5,F,Parda
11707,N,5,F,Branca
11710,N,2,F,Preta
11711,N,8,F,Preta
11714,N,2,M,Preta
11718,S,1,M,Parda
11722,N,4,F,Parda
11726,N,1,F,Parda
11730,N,4,M,Branca
11732,S,6,F,Branca
11735,S,1,F,Parda
11740,N,5,F,Parda
11745,N,7,F,Branca
11747,N,6,F,Preta
11748,N,2,F,Parda
11751,N,1,F,Preta
11753,N,8,M,Branca
11756,N,4,F,Parda
11761,N,1,M,Parda
11762,N,4,M,Branca
11763,N,3,F,Parda
11765,N,1,F,Branca
11769,S,10,M,Preta
11776,N,6,F,Parda
11778,N,1,F,Parda
11780,N,4,F,Parda
11782,S,2,F,Branca
11787,N,1,M,Branca
11792,S,1,M,Parda
11797,S,8,F,Branca
11799,N,1,M,Parda
11800,S,3,F,Parda
11808,N,1,F,Preta
11809,S,1,M,Preta
11811,N,9,M,Parda
11813,N,6,M,Parda
11814,N,1,F,Branca
11818,N,4,F,Branca
11821,N,1,M,Parda
11826,N,9,M,Branca
11828,N,8,M,Preta
11832,N,2,M,Branca
11833,S,6,M,Parda
11834,N,6,M,Parda
11837,N,1,M,Parda
11839,N,1,M,Branca
11844,S,1,M,Preta
11851,N,1,M,Parda
11853,N,1,F,Parda
11854,S,4,M,Preta
11856,N,1,M,Preta
11860,S,4,F,Parda
11861,S,4,F,Branca
11865,N,4,F,Preta
11867,N,2,F,Preta
11869,N,2,M,Branca
11872,N,4,F,Parda
11879,N,1,F,Branca
11883,S,2,M,Parda
11892,N,6,M,Preta
11897,N,1,M,Parda
11903,S,3,M,Preta
11908,N,10,M,Branca
11910,N,1,F,Branca
11912,S,1,M,Preta
11913,N,8,M,Branca
11914,S,3,M,Branca
11921,N,1,M,Parda
11922,S,1,M,Parda
11923,N,1,M,Parda
11927,N,1,F,Parda
11928,N,8,F,Branca
11935,N,1,M,Preta
11937,N,4,F,Parda
11941,N,1,F,Branca
11946,S,7,F,Parda
11956,N,9,M,Parda
11957,S,4,M,Branca
11958,S,3,M,Preta
11959,S,5,M,Parda
11965,S,1,F,Parda
11967,N,2,F,Branca
11968,N,1,F,Parda
11969,S,7,F,Parda
11971,N,5,F,Parda
11972,N,8,F,Parda
11973,S,2,F,Parda
11974,N,1,M,Parda
11975,S,10,M,Preta
11978,N,3,F,Branca
11979,N,8,M,Parda
11984,N,9,F,Branca
11985,N,8,F,Branca
11989,N,1,F,Branca
11992,N,2,F,Branca
11999,N,3,M,Branca
12000,N,3,M,Parda
12004,S,1,F,Preta
12007,N,5,M,Parda
12008,S,3,M,Preta
12009,N,6,M,Branca
12011,N,8,M,Branca
12012,N,6,M,Branca
12013,N,4,M,Branca
12014,N,6,M,Branca
12016,N,4,M,Branca
12017,N,8,M,Parda
12019,N,7,M,Branca
12020,N,1,M,Branca
12021,N,3,M,Preta
12022,N,5,M,Branca
12026,N,1,M,Preta
12027,N,5,M,Parda
12030,N,8,F,Parda
12031,N,1,F,Parda
12035,N,1,M,Branca
12036,S,6,M,Branca
12039,S,2,M,Parda
12042,N,1,F,Preta
12045,N,1,M,Preta
12046,N,1,F,Parda
12047,S,1,F,Preta
12049,S,1,M,Branca
12050,N,1,M,Preta
12052,N,8,M,Branca
12053,N,6,M,Parda
12054,N,2,M,Branca
12056,S,6,M,Parda
12057,N,6,M,Parda
12058,S,3,M,Preta
12060,S,2,M,Parda
12065,N,4,F,Branca
12066,N,3,F,Parda
12067,S,1,F,Parda
12070,N,1,F,Branca
12071,N,1,F,Parda
12074,N,6,F,Branca
12078,N,8,M,Preta
12081,N,1,M,Parda
12088,N,5,F,Parda
12090,N,1,F,Parda
12093,S,1,M,Branca
12095,N,2,M,Preta
12097,N,1,F,Preta
12098,N,4,F,Branca
12100,S,2,F,Preta
12103,S,3,F,Parda
12107,N,1,F,Parda
12108,S,5,F,Parda
12109,S,9,F,Amarela
12110,N,6,F,Parda
12112,S,1,F,Parda
12115,N,1,M,Parda
12116,N,1,M,Branca
12123,S,9,M,Parda
12125,N,2,M,Branca
12132,S,1,M,Parda
12133,S,9,F,Parda
12138,N,9,M,Parda
12140,N,8,F,Branca
12141,N,2,M,Preta
12143,S,6,M,Parda
12145,N,5,M,Branca
12146,S,1,M,Preta
12152,N,1,M,Preta
12158,S,7,F,Parda
12162,N,1,F,Parda
12163,S,1,F,Parda
12174,N,2,F,Branca
12180,S,2,F,Branca
12183,S,4,F,Parda
12187,N,6,M,Preta
12192,S,8,F,Parda
12199,S,10,F,Preta
12202,N,1,F,Parda
12203,N,1,F,Branca
12204,N,1,F,Parda
12211,N,5,F,Parda
12216,S,1,F,Branca
12224,N,1,F,Branca
12225,N,3,F,Parda
12227,N,1,F,Branca
12228,S,6,F,Parda
12229,N,3,M,Parda
12235,N,3,F,Preta
12236,N,4,F,Branca
12237,S,1,F,Parda
12240,N,3,F,Parda
12241,S,5,F,Parda
12245,N,2,F,Branca
12246,N,2,F,Preta
12247,N,1,F,Branca
12252,N,1,M,Preta
12253,S,7,M,Parda
12254,S,4,M,Parda
12255,N,6,M,Preta
12256,N,2,M,Preta
12258,N,5,F,Preta
12259,N,8,F,Branca
12263,N,1,M,Parda
12264,N,6,M,Parda
12265,S,1,M,Branca
12267,N,2,M,Branca
12268,S,2,M,Parda
12269,N,3,M,Parda
12273,S,1,F,Preta
12276,N,1,F,Parda
12277,N,6,F,Parda
12280,N,6,F,Branca
12283,N,3,M,Parda
12284,S,1,F,Parda
12286,S,9,F,Parda
12291,S,3,M,Preta
12293,N,1,F,Branca
12295,S,1,F,Branca
12298,N,2,M,Parda
12299,S,3,M,Preta
12302,N,8,F,Branca
12304,N,3,F,Parda
12306,N,4,M,Branca
12307,N,1,M,Parda
12310,N,8,M,Branca
12312,S,1,M,Parda
12315,N,2,M,Parda
12316,N,3,M,Parda
12317,N,1,M,Parda
12318,N,2,M,Parda
12320,N,1,M,Preta
12323,N,4,M,Parda
12325,N,8,M,Preta
12328,N,2,M,Amarela
12329,N,8,M,Parda
12332,N,8,M,Parda
12333,N,1,M,Branca
12334,S,2,M,Branca
12347,N,2,F,Parda
12348,S,5,F,Branca
12349,N,1,F,Branca
12352,N,1,M,Branca
12353,S,7,M,Parda
12354,N,3,M,Parda
12358,N,1,M,Parda
12360,N,4,M,Preta
12361,N,7,M,Branca
12364,N,6,F,Branca
12365,N,1,F,Parda
12366,N,2,F,Branca
12370,S,9,F,Branca
12373,N,6,F,Parda
12374,N,6,F,Parda
12383,S,3,M,Parda
12389,N,5,M,Parda
12392,S,4,M,Parda
12395,N,1,M,Branca
12397,N,4,M,Branca
12398,N,5,M,Preta
12406,N,2,F,Parda
12407,S,3,F,Parda
12410,N,10,F,Preta
12414,S,1,F,Preta
12415,N,3,F,Parda
12416,N,1,F,Preta
12420,S,1,F,Parda
12421,N,8,F,Preta
12423,N,8,F,Parda
12425,S,6,F,Preta
12426,N,10,F,Amarela
12427,N,1,F,Parda
12429,S,5,F,Parda
12431,N,6,F,Preta
12441,N,1,F,Branca
12442,N,1,F,Branca
12444,S,5,F,Preta
12445,N,2,M,Amarela
12446,N,1,M,Branca
12449,N,2,M,Amarela
12453,N,4,F,Branca
12454,N,1,F,Parda
12458,N,7,M,Branca
12459,S,1,M,Parda
12462,N,10,M,Parda
12464,S,5,M,Preta
12466,N,8,M,Parda
12468,N,2,M,Preta
12472,N,2,M,Parda
12476,N,2,M,Branca
12478,S,12,M,Parda
12488,S,5,M,Preta
12495,N,7,F,Branca
12497,N,1,F,Preta
12499,S,8,F,Parda
12500,N,1,M,Parda
12502,N,4,F,Branca
12504,N,3,M,Branca
12506,S,5,F,Preta
12508,S,1,F,Preta
12513,N,1,F,Branca
12516,N,7,F,Preta
12518,N,4,F,Preta
12523,N,4,F,Parda
12525,S,1,F,Preta
12528,N,6,F,Branca
12530,N,2,F,Parda
12535,N,7,F,Branca
12537,N,3,M,Parda
12538,S,1,M,Parda
12542,S,1,F,Parda
12543,N,5,F,Parda
12544,S,1,F,Parda
12545,N,9,F,Parda
12548,N,1,F,Branca
12552,N,1,F,Parda
12556,N,1,M,Branca
12562,S,1,M,Preta
12564,N,2,M,Branca
12566,N,8,M,Branca
12571,S,7,M,Parda
12572,N,10,M,Branca
12573,S,3,M,Preta
12578,S,4,M,Branca
12579,S,1,M,Branca
12580,S,2,F,Parda
12583,N,8,F,Branca
12587,N,10,F,Branca
12589,N,1,F,Parda
12591,N,1,M,Branca
12594,N,1,M,Preta
12597,N,1,M,Branca
12600,N,5,M,Parda
12604,S,2,F,Preta
12606,N,1,F,Branca
12607,N,1,F,Parda
12610,S,7,M,Parda
12614,N,2,F,Branca
12615,S,1,F,Parda
12619,S,2,M,Branca
12620,N,1,F,Branca
12621,S,1,F,Parda
12626,N,4,F,Amarela
12627,S,7,F,Parda
12628,N,1,M,Branca
12630,S,7,M,Preta
12639,N,1,F,Preta
12640,N,1,F,Branca
12642,S,1,F,Branca
12643,S,9,F,Branca
12644,N,1,F,Parda
12645,N,6,M,Parda
12650,N,2,M,Preta
12652,S,1,M,Preta
12655,N,10,M,Parda
12656,N,8,M,Branca
12659,N,2,M,Branca
12661,S,1,M,Preta
12662,N,3,M,Amarela
12676,S,9,M,Preta
12680,N,1,M,Branca
12691,S,1,M,Parda
12692,N,8,F,Parda
12694,N,4,F,Branca
12695,N,1,F,Preta
12696,N,7,F,Branca
12700,N,4,M,Branca
12703,S,1,F,Parda
12704,N,1,M,Branca
12706,N,1,F,Preta
12710,S,10,M,Parda
12711,S,4,F,Amarela
12712,S,4,M,Parda
12713,S,3,F,Preta
12718,N,4,F,Preta
12724,N,1,F,Parda
12725,N,2,F,Parda
12726,N,3,F,Parda
12728,N,6,F,Branca
12729,N,1,F,Parda
12731,N,10,F,Branca
12735,N,4,F,Preta
12738,N,3,F,Preta
12741,N,1,F,Preta
12742,N,5,F,Branca
12745,S,1,F,Branca
12747,S,6,F,Preta
12754,S,1,F,Preta
12755,S,4,F,Parda
12760,N,2,F,Amarela
12762,N,1,F,Branca
12763,N,1,F,Preta
12764,S,5,F,Parda
12765,N,1,M,Branca
12768,N,1,F,Parda
12769,S,9,F,Branca
12770,S,1,F,Preta
12772,N,3,F,Preta
12773,N,1,F,Parda
12774,S,6,F,Preta
12776,N,8,F,Preta
12777,N,2,M,Parda
12783,N,4,M,Parda
12784,N,1,F,Preta
12788,N,4,M,Branca
12789,N,2,M,Parda
12790,N,8,M,Preta
12792,N,6,M,Preta
12798,N,8,F,Preta
12808,S,1,F,Parda
12810,N,1,F,Preta
12811,N,1,F,Preta
12812,N,10,F,Preta
12814,N,2,M,Branca
12815,S,5,M,Preta
12817,S,2,M,Parda
12822,S,2,M,Parda
12824,S,5,M,Parda
12825,N,5,M,Parda
12828,S,3,F,Parda
12830,S,9,F,Preta
12831,S,5,F,Parda
12836,S,3,M,Parda
12840,S,4,M,Parda
12842,S,2,F,Branca
12846,N,3,M,Parda
12848,N,1,M,Preta
12849,N,5,M,Preta
12851,N,3,M,Parda
12852,S,2,M,Parda
12854,N,6,M,Parda
12855,N,1,M,Branca
12857,S,3,M,Parda
12864,N,2,M,Branca
12871,S,7,F,Preta
12872,S,1,F,Branca
12873,N,1,F,Parda
12874,N,3,F,Branca
12875,S,1,F,Parda
12876,S,4,M,Parda
12881,S,8,F,Branca
12883,N,2,M,Preta
12886,S,2,M,Branca
12889,N,6,F,Parda
12891,N,1,F,Preta
12893,N,1,F,Branca
12907,N,1,M,Preta
12913,N,1,F,Preta
12915,N,1,F,Preta
12916,N,1,F,Preta
12919,N,1,F,Preta
12921,S,1,F,Preta
12922,S,1,F,Preta
12923,N,3,F,Preta
12924,S,1,F,Preta
12928,S,5,M,Preta
12929,N,11,M,Preta
12930,N,1,F,Preta
12933,N,9,M,Preta
12934,N,5,M,Preta
12938,S,9,M,Preta
