id,idade_ingresso,ano_ingresso,tempo_entre_conclusao_em_ingresso,carga_horaria,forma_ingresso,curso,ano_conclusao,situacao_matricula
4926,19,2021,2,3600,SISU,Engenharia Mecânica,0,Evadido
4927,19,2019,2,4073,SISU,Letras,0,Evadido
4930,23,2020,6,3660,SISU,Engenharia de Produção,0,Evadido
4932,18,2019,1,2850,Vestibular,Física,0,Evadido
4933,24,2019,5,3660,Vestibular,Engenharia de Produção,0,Matriculado
4934,19,2020,2,3310,SISU,Física,0,Matriculado
4936,26,2019,7,2850,SISU,Física,0,Evadido
4938,29,2021,10,3600,Obtenção de novo título,Engenharia Mecânica,0,Matriculado
4941,20,2018,3,3600,Vestibular,Engenharia Mecânica,0,Evadido
4943,40,2018,13,3660,SISU,Engenharia de Produção,0,Evadido
4945,21,2021,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
4946,19,2018,1,3600,Vestibular,Engenharia Mecânica,0,Evadido
4949,19,2021,0,4073,Vestibular,Letras,0,Matriculado
4950,29,2021,11,3660,Vestibular,Engenharia de Produção,0,Evadido
4951,24,2018,5,3600,Transferência externa,Engenharia Mecânica,0,Evadido
4952,22,2020,4,3660,Vestibular,Engenharia de Produção,0,Evadido
4957,36,2022,17,3310,Vestibular,Física,0,Evadido
4958,35,2021,18,3310,Vestibular,Física,0,Evadido
4959,30,2020,13,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
4960,30,2021,12,4073,Obtenção de novo título,Letras,0,Matriculado
4961,26,2018,9,2850,SISU,Física,0,Evadido
4964,20,2022,1,4073,Vestibular,Letras,0,Matriculado
4966,30,2018,13,3690,Transferência externa,Engenharia de Produção,0,Evadido
4967,18,2020,1,3310,SISU,Física,0,Matriculado
4969,25,2020,7,4073,Vestibular,Letras,0,Matriculado
4971,20,2021,1,4073,SISU,Letras,0,Evadido
4975,29,2019,8,3600,Vestibular,Engenharia Mecânica,0,Evadido
4978,34,2022,16,4073,Vestibular,Letras,0,Evadido
4979,18,2020,1,3310,SISU,Física,0,Matriculado
4980,19,2021,0,3600,Vestibular,Engenharia Mecânica,0,Evadido
4981,20,2020,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
4992,22,2018,4,3660,Vestibular,Engenharia de Produção,2022,Formado
4996,22,2018,3,2850,SISU,Física,0,Evadido
4998,27,2019,9,3660,Transferência externa,Engenharia de Produção,0,Matriculado
5000,28,2022,9,3310,Vestibular,Física,0,Evadido
5001,36,2021,17,3310,SISU,Física,0,Evadido
5004,23,2020,6,4073,Vestibular,Letras,0,Matriculado
5005,22,2022,4,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5007,18,2021,1,3600,SISU,Engenharia Mecânica,0,Evadido
5008,23,2022,6,4073,SISU,Letras,0,Evadido
5009,41,2019,21,2850,SISU,Física,0,Matriculado
5010,20,2022,3,3660,SISU,Engenharia de Produção,0,Matriculado
5011,40,2020,20,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
5012,42,2020,12,3600,Vestibular,Engenharia Mecânica,0,Evadido
5018,44,2018,11,2850,Vestibular,Física,2020,Formado
5019,32,2018,14,3660,Vestibular,Engenharia de Produção,0,Evadido
5021,27,2019,10,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
5023,18,2019,1,3660,SISU,Engenharia de Produção,0,Evadido
5024,45,2020,17,3310,SISU,Física,0,Evadido
5025,20,2019,2,2850,Vestibular,Física,0,Matriculado
5026,30,2021,13,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5027,24,2022,7,3660,SISU,Engenharia de Produção,0,Matriculado
5028,18,2021,1,3310,SISU,Física,0,Evadido
5029,45,2021,23,3600,Vestibular,Engenharia Mecânica,0,Evadido
5030,23,2022,5,3600,SISU,Engenharia Mecânica,0,Matriculado
5031,27,2020,9,3310,SISU,Física,0,Evadido
5033,18,2020,1,3660,SISU,Engenharia de Produção,0,Evadido
5034,21,2020,3,3660,SISU,Engenharia de Produção,0,Evadido
5036,18,2018,1,3600,SISU,Engenharia Mecânica,0,Matriculado
5037,22,2019,4,4073,Vestibular,Letras,0,Evadido
5038,31,2018,13,3600,Vestibular,Engenharia Mecânica,0,Evadido
5039,48,2021,28,4073,SISU,Letras,0,Matriculado
5040,34,2022,17,3660,SISU,Engenharia de Produção,0,Matriculado
5041,34,2022,1,3600,SISU,Engenharia Mecânica,0,Matriculado
5042,33,2022,16,3310,SISU,Física,0,Evadido
5043,25,2018,8,2850,SISU,Física,2020,Formado
5047,20,2019,2,4073,Vestibular,Letras,0,Matriculado
5048,19,2019,1,4073,SISU,Letras,0,Matriculado
5051,21,2021,3,3660,SISU,Engenharia de Produção,0,Matriculado
5053,28,2018,10,3600,Obtenção de novo título,Engenharia Mecânica,0,Evadido
5055,19,2020,1,3600,SISU,Engenharia Mecânica,0,Evadido
5057,42,2019,1,4073,Vestibular,Letras,0,Evadido
5058,42,2019,18,2850,Vestibular,Física,0,Matriculado
5061,44,2018,25,2850,SISU,Física,0,Matriculado
5067,25,2021,8,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
5069,23,2020,6,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5070,18,2020,1,3600,SISU,Engenharia Mecânica,0,Evadido
5072,18,2022,1,3660,SISU,Engenharia de Produção,0,Matriculado
5073,20,2021,2,3600,Vestibular,Engenharia Mecânica,0,Evadido
5074,18,2021,4,3600,SISU,Engenharia Mecânica,0,Evadido
5076,42,2020,13,3660,Transferência externa,Engenharia de Produção,0,Evadido
5077,18,2020,1,3310,Vestibular,Física,0,Evadido
5079,18,2020,1,4073,Vestibular,Letras,0,Evadido
5081,20,2022,3,4073,SISU,Letras,0,Matriculado
5083,19,2019,1,4073,Vestibular,Letras,0,Matriculado
5086,20,2019,2,4073,SISU,Letras,0,Evadido
5087,20,2018,2,3660,SISU,Engenharia de Produção,0,Evadido
5089,23,2020,5,4073,Obtenção de novo título,Letras,0,Evadido
5091,19,2018,1,3660,Vestibular,Engenharia de Produção,0,Evadido
5093,34,2022,16,4073,SISU,Letras,0,Evadido
5097,18,2020,1,3660,SISU,Engenharia de Produção,0,Matriculado
5100,25,2020,7,3310,Vestibular,Física,0,Evadido
5101,21,2018,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5102,53,2022,21,3310,Vestibular,Física,0,Evadido
5107,20,2020,3,3660,Vestibular,Engenharia de Produção,0,Evadido
5108,21,2021,2,3310,SISU,Física,0,Evadido
5109,26,2022,8,3660,SISU,Engenharia de Produção,0,Matriculado
5110,20,2018,3,3600,SISU,Engenharia Mecânica,0,Evadido
5111,19,2022,1,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5112,20,2020,3,3660,SISU,Engenharia de Produção,0,Matriculado
5113,28,2022,11,4073,SISU,Letras,0,Matriculado
5116,20,2019,2,3660,SISU,Engenharia de Produção,0,Matriculado
5119,19,2019,1,3600,Vestibular,Engenharia Mecânica,0,Evadido
5121,20,2021,2,3600,SISU,Engenharia Mecânica,0,Matriculado
5122,34,2022,16,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5123,23,2019,5,4073,SISU,Letras,0,Matriculado
5125,21,2018,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5128,18,2020,1,4073,Vestibular,Letras,0,Evadido
5131,29,2022,9,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5132,18,2022,1,4073,SISU,Letras,0,Evadido
5134,20,2020,2,3310,Vestibular,Física,0,Evadido
5136,32,2022,15,3660,SISU,Engenharia de Produção,0,Matriculado
5138,20,2021,3,4073,Vestibular,Letras,0,Matriculado
5140,49,2018,25,2850,Vestibular,Física,0,Evadido
5142,23,2021,6,3660,SISU,Engenharia de Produção,0,Matriculado
5143,23,2018,5,3660,SISU,Engenharia de Produção,0,Matriculado
5144,19,2019,2,2850,Vestibular,Física,0,Matriculado
5145,19,2021,2,3310,SISU,Física,0,Matriculado
5146,23,2021,1,4073,SISU,Letras,0,Matriculado
5149,33,2021,14,4073,Vestibular,Letras,0,Matriculado
5151,27,2019,10,3660,Obtenção de novo título,Engenharia de Produção,0,Matriculado
5154,22,2022,4,3310,Vestibular,Física,0,Matriculado
5155,30,2021,12,3660,Vestibular,Engenharia de Produção,0,Matriculado
5158,27,2018,10,2850,SISU,Física,0,Evadido
5159,19,2022,1,4073,SISU,Letras,0,Matriculado
5160,34,2019,14,3600,Transferência externa,Engenharia Mecânica,0,Matriculado
5161,30,2022,13,3310,SISU,Física,0,Evadido
5162,54,2021,32,3310,SISU,Física,0,Evadido
5166,19,2018,2,3660,SISU,Engenharia de Produção,0,Evadido
5169,20,2019,3,3660,Vestibular,Engenharia de Produção,0,Matriculado
5172,18,2019,1,4073,Vestibular,Letras,0,Matriculado
5174,22,2019,4,3660,Transferência externa,Engenharia de Produção,0,Matriculado
5175,32,2021,14,4073,Obtenção de novo título,Letras,0,Evadido
5176,30,2020,12,4073,Obtenção de novo título,Letras,0,Evadido
5178,26,2021,8,3310,SISU,Física,0,Evadido
5179,29,2019,4,4073,Vestibular,Letras,0,Matriculado
5180,40,2022,22,4073,Vestibular,Letras,0,Matriculado
5181,45,2019,22,4073,Vestibular,Letras,0,Matriculado
5182,44,2022,24,4073,Vestibular,Letras,0,Evadido
5183,24,2019,7,2850,SISU,Física,0,Matriculado
5185,31,2019,14,4073,Vestibular,Letras,0,Matriculado
5191,21,2021,2,3600,SISU,Engenharia Mecânica,0,Evadido
5193,20,2020,3,3660,Vestibular,Engenharia de Produção,0,Matriculado
5196,30,2019,11,2850,SISU,Física,0,Evadido
5199,19,2021,2,3660,SISU,Engenharia de Produção,0,Matriculado
5201,21,2018,4,3660,SISU,Engenharia de Produção,0,Matriculado
5203,23,2020,4,3660,Vestibular,Engenharia de Produção,0,Evadido
5205,21,2019,4,3600,SISU,Engenharia Mecânica,0,Matriculado
5207,23,2022,5,3660,SISU,Engenharia de Produção,0,Matriculado
5208,18,2018,1,3660,SISU,Engenharia de Produção,0,Evadido
5210,20,2018,1,2850,SISU,Física,0,Evadido
5211,22,2021,5,3660,SISU,Engenharia de Produção,0,Matriculado
5215,20,2021,1,3310,SISU,Física,0,Matriculado
5217,30,2020,12,3660,Vestibular,Engenharia de Produção,0,Matriculado
5223,24,2021,7,4073,Vestibular,Letras,0,Matriculado
5224,27,2021,9,3310,Vestibular,Física,0,Evadido
5225,18,2018,1,3660,SISU,Engenharia de Produção,2022,Formado
5226,19,2020,1,3660,SISU,Engenharia de Produção,0,Matriculado
5227,36,2021,2,3600,Vestibular,Engenharia Mecânica,0,Evadido
5230,21,2020,3,3600,Vestibular,Engenharia Mecânica,0,Evadido
5235,34,2022,16,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5236,19,2020,2,4073,SISU,Letras,0,Evadido
5238,23,2019,5,3660,SISU,Engenharia de Produção,0,Evadido
5240,28,2022,11,4073,Vestibular,Letras,0,Evadido
5241,19,2021,2,3660,SISU,Engenharia de Produção,0,Matriculado
5242,19,2021,0,3660,Vestibular,Engenharia de Produção,0,Matriculado
5243,50,2020,30,3310,SISU,Física,0,Evadido
5244,29,2022,12,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5245,23,2019,6,3660,SISU,Engenharia de Produção,0,Evadido
5247,25,2019,9,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
5248,18,2021,1,3660,Vestibular,Engenharia de Produção,0,Matriculado
5251,18,2022,1,3600,SISU,Engenharia Mecânica,0,Matriculado
5254,21,2020,3,4073,SISU,Letras,0,Evadido
5256,21,2020,3,3660,Vestibular,Engenharia de Produção,0,Matriculado
5257,19,2021,1,3660,SISU,Engenharia de Produção,0,Evadido
5258,28,2018,11,2850,SISU,Física,2020,Formado
5259,29,2018,11,2850,Vestibular,Física,0,Evadido
5260,37,2019,17,2850,Vestibular,Física,0,Evadido
5265,30,2020,13,3660,Vestibular,Engenharia de Produção,0,Evadido
5266,29,2019,11,2850,Vestibular,Física,0,Matriculado
5267,19,2019,1,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5268,34,2022,9,3310,Vestibular,Física,0,Evadido
5269,19,2021,0,3660,SISU,Engenharia de Produção,0,Matriculado
5271,27,2021,8,3600,Vestibular,Engenharia Mecânica,0,Evadido
5278,30,2021,12,4073,Vestibular,Letras,0,Evadido
5279,19,2020,2,3600,SISU,Engenharia Mecânica,0,Evadido
5280,18,2018,4,3660,Vestibular,Engenharia de Produção,0,Evadido
5281,21,2021,2,3660,Vestibular,Engenharia de Produção,0,Matriculado
5283,42,2018,20,2850,Vestibular,Física,0,Matriculado
5284,42,2021,21,4073,Vestibular,Letras,0,Matriculado
5292,25,2018,3,3660,Vestibular,Engenharia de Produção,0,Matriculado
5294,21,2021,2,3310,SISU,Física,0,Evadido
5296,23,2022,6,3310,SISU,Física,0,Evadido
5300,31,2020,14,3310,SISU,Física,0,Matriculado
5302,37,2020,20,3310,SISU,Física,0,Evadido
5304,21,2022,4,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5305,18,2022,1,3310,SISU,Física,0,Matriculado
5306,20,2021,2,3660,Vestibular,Engenharia de Produção,0,Matriculado
5311,28,2020,10,3660,Vestibular,Engenharia de Produção,0,Matriculado
5315,24,2018,6,2850,SISU,Física,0,Evadido
5316,18,2021,0,3660,SISU,Engenharia de Produção,0,Matriculado
5317,23,2018,3,3600,Vestibular,Engenharia Mecânica,0,Evadido
5318,21,2020,2,3600,Vestibular,Engenharia Mecânica,0,Evadido
5321,20,2018,1,3660,Vestibular,Engenharia de Produção,0,Matriculado
5324,20,2020,1,3600,SISU,Engenharia Mecânica,0,Evadido
5326,57,2019,9,3600,SISU,Engenharia Mecânica,0,Evadido
5328,27,2019,10,3600,Vestibular,Engenharia Mecânica,0,Evadido
5329,55,2020,8,4073,Transferência externa,Letras,0,Evadido
5331,27,2019,10,3660,SISU,Engenharia de Produção,0,Matriculado
5335,26,2021,8,3660,SISU,Engenharia de Produção,0,Evadido
5338,20,2020,3,4073,Vestibular,Letras,0,Evadido
5339,22,2020,5,4073,Vestibular,Letras,0,Matriculado
5340,21,2020,3,4073,Vestibular,Letras,0,Evadido
5345,21,2022,3,3660,SISU,Engenharia de Produção,0,Matriculado
5346,21,2021,3,4073,SISU,Letras,0,Matriculado
5347,22,2019,5,3660,Vestibular,Engenharia de Produção,0,Matriculado
5348,22,2021,3,3600,Vestibular,Engenharia Mecânica,0,Evadido
5349,36,2021,19,4073,Obtenção de novo título,Letras,0,Matriculado
5350,19,2018,2,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5351,31,2018,12,3690,Transferência externa,Engenharia de Produção,0,Matriculado
5355,38,2020,21,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5358,20,2021,3,3660,SISU,Engenharia de Produção,0,Matriculado
5359,18,2022,1,4073,SISU,Letras,0,Matriculado
5363,21,2018,4,2850,SISU,Física,0,Evadido
5364,23,2020,5,3310,SISU,Física,0,Evadido
5366,18,2020,1,3660,SISU,Engenharia de Produção,0,Matriculado
5370,22,2022,4,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5373,22,2022,4,3660,SISU,Engenharia de Produção,0,Evadido
5374,19,2022,0,3660,SISU,Engenharia de Produção,0,Evadido
5377,22,2018,5,2850,SISU,Física,2020,Formado
5378,21,2020,2,3660,SISU,Engenharia de Produção,0,Evadido
5384,35,2022,16,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5385,33,2018,12,3690,Transferência externa,Engenharia de Produção,0,Evadido
5389,20,2021,2,3310,SISU,Física,0,Matriculado
5390,25,2018,8,3660,Vestibular,Engenharia de Produção,0,Matriculado
5391,26,2019,8,3660,Obtenção de novo título,Engenharia de Produção,0,Matriculado
5396,18,2018,1,2850,Vestibular,Física,2020,Formado
5397,19,2022,1,3660,SISU,Engenharia de Produção,0,Matriculado
5398,42,2021,24,3310,Vestibular,Física,0,Evadido
5401,22,2022,5,3600,SISU,Engenharia Mecânica,0,Matriculado
5403,20,2018,2,2850,SISU,Física,0,Evadido
5405,19,2018,1,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5406,18,2019,1,3600,SISU,Engenharia Mecânica,0,Evadido
5409,21,2020,3,3660,SISU,Engenharia de Produção,0,Matriculado
5411,19,2019,1,4073,Vestibular,Letras,0,Matriculado
5412,18,2020,1,3600,Vestibular,Engenharia Mecânica,0,Evadido
5413,22,2022,5,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5417,19,2020,1,3660,SISU,Engenharia de Produção,0,Evadido
5418,29,2019,11,4073,Vestibular,Letras,0,Evadido
5420,19,2019,1,3660,Vestibular,Engenharia de Produção,0,Evadido
5422,30,2020,1,3310,SISU,Física,0,Evadido
5424,20,2021,1,3600,Vestibular,Engenharia Mecânica,0,Evadido
5426,21,2022,3,3310,Vestibular,Física,0,Evadido
5427,20,2021,2,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5428,20,2020,1,4073,Vestibular,Letras,0,Evadido
5430,23,2022,5,3600,SISU,Engenharia Mecânica,0,Matriculado
5431,22,2022,5,3660,SISU,Engenharia de Produção,0,Matriculado
5432,22,2022,5,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5434,22,2022,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5435,20,2022,3,4073,Vestibular,Letras,0,Evadido
5436,21,2020,3,4073,SISU,Letras,0,Matriculado
5437,24,2022,6,3660,SISU,Engenharia de Produção,0,Matriculado
5440,51,2022,1,4073,SISU,Letras,0,Matriculado
5441,25,2020,7,3600,SISU,Engenharia Mecânica,0,Evadido
5444,34,2022,16,4073,SISU,Letras,0,Matriculado
5445,34,2018,17,3600,Obtenção de novo título,Engenharia Mecânica,0,Evadido
5446,21,2021,3,3600,Vestibular,Engenharia Mecânica,0,Evadido
5450,26,2019,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5451,27,2019,10,3660,Obtenção de novo título,Engenharia de Produção,0,Matriculado
5455,25,2020,7,3600,Vestibular,Engenharia Mecânica,0,Evadido
5456,25,2021,8,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
5457,27,2020,9,3600,Vestibular,Engenharia Mecânica,0,Evadido
5458,27,2021,9,3660,Transferência externa,Engenharia de Produção,0,Matriculado
5460,34,2019,14,3660,SISU,Engenharia de Produção,0,Evadido
5462,33,2022,16,3600,SISU,Engenharia Mecânica,0,Matriculado
5463,19,2020,2,3660,SISU,Engenharia de Produção,0,Matriculado
5465,22,2020,5,3310,Vestibular,Física,0,Matriculado
5466,22,2021,3,3600,Vestibular,Engenharia Mecânica,0,Matriculado
5469,21,2020,3,3600,SISU,Engenharia Mecânica,0,Matriculado
5470,24,2020,7,3660,Transferência externa,Engenharia de Produção,0,Matriculado
5472,18,2018,1,3660,Vestibular,Engenharia de Produção,0,Evadido
5473,19,2022,1,3660,Transferência externa,Engenharia de Produção,0,Matriculado
5474,21,2022,3,3660,SISU,Engenharia de Produção,0,Evadido
5480,22,2022,5,3000,Transferência externa,Administração,0,Matriculado
5481,22,2022,5,3210,SISU,Matemática,0,Evadido
5482,21,2021,4,3000,SISU,Administração,0,Evadido
5483,19,2019,2,2805,SISU,Matemática,0,Evadido
5490,34,2018,6,1620,Vestibular,Gestão Financeira,2021,Formado
5493,19,2018,2,3000,Vestibular,Administração,0,Matriculado
5495,19,2020,2,3210,Transferência externa,Ciência da Computação,0,Matriculado
5496,19,2020,1,3600,SISU,Engenharia Elétrica,0,Evadido
5497,20,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
5502,21,2018,4,1620,SISU,Gestão Financeira,2020,Formado
5507,30,2018,11,1620,Transferência externa,Gestão Financeira,0,Evadido
5509,19,2019,0,3600,SISU,Engenharia Elétrica,0,Matriculado
5511,19,2021,1,3000,SISU,Administração,0,Evadido
5512,20,2022,2,3000,SISU,Administração,0,Evadido
5513,18,2019,1,1620,Transferência externa,Gestão Financeira,2022,Formado
5514,18,2019,1,2805,SISU,Matemática,0,Evadido
5515,20,2022,1,3600,SISU,Engenharia Elétrica,0,Matriculado
5516,19,2018,1,3210,Vestibular,Ciência da Computação,0,Evadido
5517,21,2020,3,1620,SISU,Gestão Financeira,2022,Formado
5519,26,2019,9,2805,Obtenção de novo título,Matemática,0,Evadido
5520,25,2022,8,3000,SISU,Administração,0,Matriculado
5530,24,2019,7,3600,Obtenção de novo título,Engenharia Elétrica,0,Matriculado
5531,35,2018,17,3600,Vestibular,Engenharia Elétrica,0,Evadido
5535,27,2019,8,1620,SISU,Gestão Financeira,0,Matriculado
5538,34,2021,15,3600,SISU,Engenharia Elétrica,0,Matriculado
5542,19,2019,1,3000,SISU,Administração,0,Evadido
5543,20,2020,2,1620,SISU,Gestão Financeira,0,Evadido
5545,24,2019,6,1620,Transferência externa,Gestão Financeira,0,Evadido
5546,24,2019,6,2805,SISU,Matemática,0,Evadido
5554,18,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
5555,32,2020,11,1620,SISU,Gestão Financeira,0,Evadido
5556,30,2018,13,2805,SISU,Matemática,0,Evadido
5557,34,2018,16,1620,Vestibular,Gestão Financeira,0,Evadido
5559,20,2018,1,3210,Vestibular,Ciência da Computação,0,Evadido
5560,22,2020,5,1620,SISU,Gestão Financeira,2022,Formado
5565,22,2018,5,1620,SISU,Gestão Financeira,2020,Formado
5567,24,2020,5,3600,SISU,Engenharia Elétrica,0,Matriculado
5568,23,2019,4,2805,SISU,Matemática,0,Evadido
5570,27,2022,10,3600,SISU,Engenharia Elétrica,0,Matriculado
5574,24,2022,7,3000,SISU,Administração,0,Matriculado
5576,39,2018,17,1620,Vestibular,Gestão Financeira,0,Evadido
5578,30,2019,12,1620,SISU,Gestão Financeira,2021,Formado
5579,29,2018,11,2805,Vestibular,Matemática,0,Evadido
5580,22,2021,3,3210,Transferência externa,Ciência da Computação,0,Matriculado
5581,21,2020,2,3600,SISU,Engenharia Elétrica,0,Evadido
5585,22,2022,4,3210,SISU,Matemática,0,Matriculado
5586,20,2022,1,3000,SISU,Administração,0,Matriculado
5587,24,2019,6,2805,Transferência externa,Matemática,2022,Formado
5588,23,2022,5,3000,SISU,Administração,0,Matriculado
5589,20,2019,2,1620,SISU,Gestão Financeira,0,Evadido
5590,31,2019,14,3000,SISU,Administração,0,Matriculado
5591,30,2018,13,2805,SISU,Matemática,0,Evadido
5592,33,2021,16,3210,SISU,Matemática,0,Matriculado
5593,23,2022,6,3000,Transferência externa,Administração,0,Matriculado
5594,21,2020,3,3600,SISU,Engenharia Elétrica,0,Evadido
5595,21,2020,4,3000,SISU,Administração,0,Matriculado
5598,20,2022,1,3210,SISU,Ciência da Computação,0,Evadido
5607,20,2019,3,3210,SISU,Ciência da Computação,0,Matriculado
5610,19,2018,1,1620,SISU,Gestão Financeira,2020,Formado
5611,22,2021,4,3210,SISU,Matemática,0,Evadido
5613,25,2020,7,3600,SISU,Engenharia Elétrica,0,Evadido
5614,26,2021,8,3210,SISU,Matemática,0,Evadido
5616,22,2018,4,3210,Vestibular,Ciência da Computação,0,Evadido
5619,40,2018,21,1620,Transferência externa,Gestão Financeira,2020,Formado
5620,40,2018,21,2805,SISU,Matemática,0,Evadido
5623,22,2018,2,3210,SISU,Ciência da Computação,0,Evadido
5624,19,2021,2,3000,SISU,Administração,0,Evadido
5625,22,2022,3,3000,SISU,Administração,0,Matriculado
5626,20,2020,1,1620,SISU,Gestão Financeira,2022,Formado
5627,24,2022,5,3000,SISU,Administração,0,Matriculado
5628,20,2018,1,2805,Vestibular,Matemática,2022,Formado
5634,22,2022,5,3000,SISU,Administração,0,Matriculado
5635,20,2020,3,1620,SISU,Gestão Financeira,0,Evadido
5636,23,2021,6,3210,SISU,Matemática,0,Matriculado
5641,23,2019,6,1620,Transferência externa,Gestão Financeira,0,Matriculado
5642,23,2019,6,2805,SISU,Matemática,0,Evadido
5643,22,2019,4,3210,SISU,Ciência da Computação,0,Matriculado
5648,19,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
5649,19,2020,1,3210,SISU,Matemática,0,Evadido
5651,22,2019,5,1620,SISU,Gestão Financeira,0,Evadido
5652,19,2022,1,3000,Transferência externa,Administração,0,Matriculado
5653,19,2022,1,3210,SISU,Matemática,0,Evadido
5658,20,2018,2,3000,Vestibular,Administração,0,Evadido
5659,22,2020,5,1620,SISU,Gestão Financeira,2022,Formado
5661,21,2019,3,1620,SISU,Gestão Financeira,0,Evadido
5662,28,2019,11,3210,SISU,Ciência da Computação,0,Evadido
5663,29,2020,12,1620,SISU,Gestão Financeira,2022,Formado
5666,22,2018,5,2805,SISU,Matemática,0,Evadido
5668,56,2021,36,3210,SISU,Matemática,0,Matriculado
5673,21,2019,3,1620,Vestibular,Gestão Financeira,0,Evadido
